# 这是本地源列表，一行一个源，格式为：频道名称,接口地址
# 如果有多个本地源文件，可以在config目录下创建local目录进行存放，支持txt/m3u文件格式
# 支持设置白名单：接口后添加$!
# The local source list, one line per source, format: channel name, interface address
# Support setting whitelist: add $! after the interface
# If there are multiple local source files, you can create a local directory under the config directory for storage, supporting txt/m3u file formats
澶棰戦亾,#genre#
CCTV16,http://111.56.90.5/000000000000/1000000006000233002/1.m3u8#http://111.56.90.5/000000000000/1000000006000233001/1.m3u8
CCTV17,http://111.56.90.5/000000000000/1000000005000265015/1.m3u8#http://111.56.90.5/000000000000/1000000006000268004/1.m3u8#http://111.56.90.5/000000000000/1000000005000056836/1.m3u8

鍗棰戦亾,#genre#
姹熻嫃鍗,http://111.56.90.5/000000000000/6000000001000014861/1.m3u8#http://111.56.90.5/000000000000/1000000001000001828/1.m3u8#http://111.56.90.5/000000000000/1000000005000265030/1.m3u8
涓滄柟鍗,http://111.56.90.5/000000000000/5000000010000032246/1.m3u8#http://111.56.90.5/000000000000/1000000005000265018/1.m3u8#http://111.56.90.5/000000000000/6000000001000003639/1.m3u8
娣卞湷鍗,http://111.56.90.5/000000000000/1000000005000265028/1.m3u8#http://111.56.90.5/000000000000/6000000001000002116/1.m3u8
鍖椾含鍗,http://111.56.90.5/000000000000/1000000001000017156/1.m3u8#http://111.56.90.5/000000000000/1000000005000265027/1.m3u8#http://111.56.90.5/000000000000/6000000001000020451/1.m3u8
骞夸笢鍗,http://111.56.90.5/000000000000/6000000001000031076/1.m3u8#http://111.56.90.5/000000000000/1000000005000265034/1.m3u8#http://111.56.90.5/000000000000/1000000001000014176/1.m3u8#https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
骞胯タ鍗,http://111.56.90.5/000000000000/5000000011000031118/1.m3u8#http://111.56.90.5/000000000000/5000000006000040014/1.m3u8#http://111.56.90.5/000000000000/1000000002000019837/1.m3u8
涓滃崡鍗,http://111.56.90.5/000000000000/1000000002000009263/1.m3u8#http://111.56.90.5/000000000000/5000000004000010584/1.m3u8
娴峰崡鍗,http://111.56.90.5/000000000000/4676690988340017823/1.m3u8#http://111.56.90.5/000000000000/5000000004000006211/1.m3u8#http://111.56.90.5/000000000000/1000000002000023773/1.m3u8
娌冲寳鍗,http://111.56.90.5/000000000000/1000000002000017118/1.m3u8#http://111.56.90.5/000000000000/5000000006000040016/1.m3u8#http://111.56.90.5/000000000000/7314569012827301115/1.m3u8
娌冲崡鍗,http://111.56.90.5/000000000000/5000000005000017925/1.m3u8#http://111.56.90.5/000000000000/1000000002000027731/1.m3u8#http://111.56.90.5/000000000000/5000000011000031119/1.m3u8#https://t.freetv.fun/live/he-nan-wei-shi-13.php
婀栧寳鍗,http://111.56.90.5/000000000000/1000000001000024621/1.m3u8#http://111.56.90.5/000000000000/6000000001000015436/1.m3u8
姹熻タ鍗,http://111.56.90.5/000000000000/1000000005000265032/1.m3u8#http://111.56.90.5/000000000000/1000000001000013731/1.m3u8#http://111.56.90.5/000000000000/1000000006000268001/1.m3u8
鍥涘窛鍗,http://111.56.90.5/000000000000/5000000004000006119/1.m3u8#http://111.56.90.5/000000000000/1000000002000016825/1.m3u8
閲嶅簡鍗,http://111.56.90.5/000000000000/1000000005000265017/1.m3u8#http://111.56.90.5/000000000000/1000000001000001096/1.m3u8#http://111.56.90.5/000000000000/5000000004000025797/1.m3u8#http://111.56.90.5/000000000000/1000000002000018937/1.m3u8
璐靛窞鍗,http://111.56.90.5/000000000000/7043811073576958573/1.m3u8#http://111.56.90.5/000000000000/5000000004000025843/1.m3u8#http://111.56.90.5/000000000000/1000000002000003169/1.m3u8
浜戝崡鍗,http://111.56.90.5/000000000000/5000000006000040019/1.m3u8#https://hwapi.yntv.net/ew265l/z1z6s5.m3u8
澶╂触鍗,http://111.56.90.5/000000000000/6000000001000009186/1.m3u8
瀹夊窘鍗,http://111.56.90.5/000000000000/6000000001000009954/1.m3u8#http://111.56.90.5/000000000000/1000000005000265025/1.m3u8#http://111.56.90.5/000000000000/1000000001000030159/1.m3u8
灞变笢鍗,http://111.56.90.5/000000000000/6000000001000004134/1.m3u8#https://t.freetv.fun/live/shan-dong-wei-shi-9.php
杈藉畞鍗,http://111.56.90.5/000000000000/1000000002000024033/1.m3u8#http://111.56.90.5/000000000000/1000000005000265022/1.m3u8
榛戦緳姹熷崼瑙�,http://111.56.90.5/000000000000/6000000001000016510/1.m3u8#http://111.56.90.5/000000000000/1000000005000265029/1.m3u8#http://111.56.90.5/000000000000/1000000001000001925/1.m3u8
鍚夋灄鍗,http://111.56.90.5/000000000000/5000000006000040013/1.m3u8#http://111.56.90.5/000000000000/1000000002000027730/1.m3u8#http://111.56.90.5/000000000000/5000000011000031117/1.m3u8
鍐呰挋鍙ゅ崼瑙�,http://111.56.90.5/000000000000/8960557517876415203/1.m3u8#http://111.56.90.5/000000000000/1000000002000014080/1.m3u8#http://111.56.90.5/000000000000/5559214655508729688/1.m3u8
瀹佸鍗,http://111.56.90.5/000000000000/1000000002000031451/1.m3u8
灞辫タ鍗,http://111.56.90.5/000000000000/4821787565788875765/1.m3u8#http://111.56.90.5/000000000000/7582242998896540942/1.m3u8
闄曡タ鍗,http://111.56.90.5/000000000000/5000000006000040017/1.m3u8#http://111.56.90.5/000000000000/7120278140251237664/1.m3u8#http://111.56.90.5/000000000000/1000000002000007495/1.m3u8
鐢樿們鍗,http://111.56.90.5/000000000000/5000000011000031121/1.m3u8#http://111.56.90.5/000000000000/1000000002000017827/1.m3u8#http://111.56.90.5/000000000000/5000000006000040021/1.m3u8#https://liveout.gstv.com.cn/skt649/p9xpey.m3u8#https://t.freetv.fun/live/gan-su-wei-shi-2.php
闈掓捣鍗,http://111.56.90.5/000000000000/6399324389404552555/1.m3u8#http://111.56.90.5/000000000000/5000000006000040015/1.m3u8#http://111.56.90.5/000000000000/1000000002000013359/1.m3u8#http://111.56.90.5/000000000000/6721180114242078041/1.m3u8
鏂扮枂鍗,http://111.56.90.5/000000000000/5802765535081445534/1.m3u8#http://111.56.90.5/000000000000/6986657152785429375/1.m3u8#http://111.56.90.5/000000000000/1000000002000029441/1.m3u8
瑗胯棌鍗,http://111.56.90.5/000000000000/1000000002000015894/1.m3u8#http://111.56.90.5/000000000000/7179022603798868495/1.m3u8#http://111.56.90.5/000000000000/6603041244077933770/1.m3u8
涓夋矙鍗,http://111.56.90.5/000000000000/5000000011000288016/1.m3u8
鍏靛洟鍗,http://111.56.90.5/000000000000/1000000005000266005/1.m3u8#http://111.56.90.5/000000000000/5000000006000040020/1.m3u8
寤惰竟鍗,https://srs.iyb983.cn:443/video/CYS/index.m3u8#http://111.56.90.5/000000000000/1000000005000266008/1.m3u8
瀹夊鍗,http://111.56.90.5/000000000000/7248678452522064966/1.m3u8#http://111.56.90.5/000000000000/1000000005000266001/1.m3u8
搴峰反鍗,http://111.56.90.5/000000000000/1000000005000266002/1.m3u8

婀炬咕鑺傜偣,#genre#
涓,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv040&sd=1080&proxy=false#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv040#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv040
鑿,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv041&sd=1080&proxy=false#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv041#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv041
涓ぉ鏂拌仦鍙�,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv009&sd=1080&proxy=false#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv009
鑿鏂拌仦鍙�,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv052&sd=1080&proxy=false#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv052#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv052
瀵板畤鏂拌仦鍙�,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=litv-longturn14&sd=1080&proxy=false#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn14#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn14
瀵板畤鏂拌仦鍙扮仯鍙�,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv156&sd=1080&proxy=false#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv156#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv156
瀵板畤璨＄稉鍙�,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv158&sd=1080&proxy=false
绗�1鍟嗘キ鍙�,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv104&sd=1080&proxy=false#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv104#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv104
浜炴床鏃呴亰鍙�,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv076&sd=1080&proxy=false#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv076#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv076
鍙拌,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv066#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv066
姘戣,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv155#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv002#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv002#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv155
TVBS,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv073#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv073
TVBS绮鹃噰鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv067#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv067
TVBS姝℃▊鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv068#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv068
TVBS鏂拌仦鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv072#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv072
姘戣鏂拌仦鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv13#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv13
姘戣鍙扮仯鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv001#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv001
姘戣绗竴鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv003#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv003
姘戣鏃呴亰鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv07#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv07
姘戣缍滆棟鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv004#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv004
姘戣褰卞妵鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv09#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv09
涓鑿侀噰鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv064#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv064
涓缍撳吀鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv080#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv080
涓鏂拌仦鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv074
涓ぉ浜炴床鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv109#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv109
鏉辨．鏂拌仦鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv152
鏉辨．璨＄稉鏂拌仦鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv153
閺￠浕瑕栨柊鑱炲彴,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv075
闈炲嚒鏂拌仦鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv010
鍙拌鏂拌仦鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv051#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv051
鍗婂扯鍦嬮殯鏂拌仦,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv10
闈炲嚒鍟嗘キ,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv048
鍙拌璨＄稉鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv056
闈栧ぉ缍滃悎鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv046#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv046
闈栧ぉ鍦嬮殯鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv063#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv063
闈栧ぉ璩囪▕鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv065#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv065
闈栧ぉ姝℃▊鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv054#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv054
闈栧ぉ鑲叉▊鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv062#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv062
闈栧ぉ闆诲奖鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv061#https://cdn12.178.indevs.in/163189/ed33509e03e78c7a#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv061
闈栧ぉ鏄犵暙鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv055#https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv055
闈栧ぉ鏃ユ湰鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv047#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv047
闈栧ぉ鎴插妵鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv058#https://cdn12.178.indevs.in/163189/177d541552f78003#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv058
闈栧ぉ鍗￠€氬彴,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv044#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv044
闈栨磱鎴插妵鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv045#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv045
闈栨磱鍗￠€氬彴,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv057#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv057
榫嶈彲鍗￠€氬彴,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn01
榫嶈彲鎴插妵鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn18
榫嶈彲鏃ラ煋鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn11
榫嶈彲鍋跺儚鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn12
榫嶈彲缍撳吀鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn21
榫嶈彲闆诲奖鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn03
榫嶈彲娲嬬墖鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn02
褰辫糠鏁镐綅闆诲奖鍙�,https://cdn12.178.indevs.in/163189/a643783ec587540e#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv011#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv011
amc闆诲奖鍙�,https://cdn12.178.indevs.in/163189/0bcf9bb8c452e56a#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv017#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv017
鍏ぇ绮惧僵鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv034#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv034
鍏ぇ缍滆棟鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv039#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv039
鍏鎴插妵鍙�,https://cdn12.178.indevs.in/163189/2973b910e7719c08#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv042#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv042
鍙扮仯鎴插妵鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn22#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn22
閲囨槍褰卞妵鍙�,https://cdn12.178.indevs.in/163189/0a6204ed0261460c#http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv049#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv049
ELTV濞涙▊,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv070
瑕栫磵鑿粊绱€瀵�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv013#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv013
璞摜浜瓕寤崇,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv006
缇庡湅涔嬮煶,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv03#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv03
鏅傚皻閬嬪嫊X,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv014#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv014
GINXEsportsTV,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv053
鏅烘灄楂旇偛鍙�,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv101#https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv101
鍗氭柉榄呭姏,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn04#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn04
鍗氭柉楂樼悆1,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn05#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn05
鍗氭柉楂樼悆2,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn06#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn06
鍗氭柉閬嬪嫊1,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn07#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn07
鍗氭柉閬嬪嫊2,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn08#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn08
鍗氭柉缍茬悆1,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn09
鍗氭柉鐒￠檺1,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn10
鍗氭柉鐒￠檺2,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn13#https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn13

鏁板瓧棰戦亾,#genre#
缈＄繝鍙�,https://mytv.cdn.loc.cc/o12.php?id=fct#https://php.jdshipin.com:2096/TVOD/iptv.php?id=fct3#https://php.jdshipin.com:2096/TVOD/iptv.php?id=fct4#https://php.jdshipin.com:2096/TVOD/iptv.php?id=fct2
鏄庣彔鍙�,https://php.jdshipin.com:2096/TVOD/iptv.php?id=mzt#https://mytv.cdn.loc.cc/o12.php?id=mzt
TVB Plus,https://o11.163189.xyz/stream/tvb/tvbp/#https://php.jdshipin.com:2096/TVOD/iptv.php?id=tvbp

馃嚚馃嚦澶棰戦亾,#genre#
CCTV-1缁煎悎,http://183.129.255.66:8480/hls/1/index.m3u8
CCTV-2璐㈢粡,http://183.129.255.66:8480/hls/2/index.m3u8
CCTV-3缁艰壓,http://183.129.255.66:8480/hls/3/index.m3u8
CCTV-4涓枃鍥介檯,http://183.129.255.66:8480/hls/4/index.m3u8
CCTV-5浣撹偛,http://183.129.255.66:8480/hls/5/index.m3u8
CCTV-5+浣撹偛璧涗簨,http://183.129.255.66:8480/hls/6/index.m3u8
CCTV-6鐢靛奖,http://183.129.255.66:8480/hls/7/index.m3u8
CCTV-7鍥介槻鍐涗簨,http://183.129.255.66:8480/hls/8/index.m3u8
CCTV-8鐢佃鍓�,http://183.129.255.66:8480/hls/9/index.m3u8
CCTV-9绾綍,http://183.129.255.66:8480/hls/10/index.m3u8
CCTV-10绉戞暀,http://183.129.255.66:8480/hls/11/index.m3u8
CCTV-11鎴忔洸,http://183.129.255.66:8480/hls/12/index.m3u8
CCTV-12绀句細涓庢硶,http://183.129.255.66:8480/hls/13/index.m3u8
CCTV-13鏂伴椈,http://183.129.255.66:8480/hls/14/index.m3u8
CCTV-14灏戝効,http://183.129.255.66:8480/hls/15/index.m3u8
CCTV-15闊充箰,http://183.129.255.66:8480/hls/16/index.m3u8#http://60.10.139.113:8801/hls/97/index.m3u8
